16692 16690
16692 16811
17136 17138
17136 17142
17136 17160
17136 17163
16896 16898
16896 16903
16896 16921
16896 16924
16776 16774
16776 17175
17061 17063
17061 17065
17061 17068
17061 17069
16926 16924
16926 17163
17162 17160
17162 17174
16923 16921
16923 17057
16676 16673
16676 16677
16676 16690
16676 16693
16814 16812
16814 17069
17167 17169
17167 17171
17167 17174
17167 17175
16695 16693
16695 16773
17031 17033
17031 17037
17031 17054
17031 17057
16803 16805
16803 16807
16803 16811
16803 16812
17056 17054
17056 17068
16765 16767
16765 16769
16765 16773
16765 16774
