9956 9954
9956 10075
12284 12286
12284 12288
12284 12291
12284 12292
11932 11934
11932 11936
11932 11940
11932 11941
10040 10038
10040 10783
11968 11970
11968 11972
11968 11975
11968 11976
11943 11941
11943 12292
10782 10780
10782 12291
11863 11861
11863 11940
9940 9937
9940 9941
9940 9954
9940 9957
10078 10076
10078 11976
10773 10775
10773 10777
10773 10780
10773 10783
9959 9957
9959 10037
11845 11842
11845 11846
11845 11858
11845 11861
10067 10069
10067 10071
10067 10075
10067 10076
11860 11858
11860 11975
10029 10031
10029 10033
10029 10037
10029 10038
